Price,Type,New_building,nFloor,Floor,Height,Sqm,Rooms,Bathrooms,Renovation,Balcony,Currency,District
134000.0,Պանելային,Ոչ,9,9,2.75,97,3,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Ավան
375000.0,Մոնոլիտ,Այո,5,1,3.0,130,4,2,Կապիտալ վերանորոգված,Առկա չէ,$,Դավթաշեն
110000.0,Քարե,Ոչ,5,5,2.8,74,3,1,Կոսմետիկ վերանորոգում,Բաց պատշգամբ,$,Արաբկիր
123000.0,Քարե,Ոչ,5,1,2.8,78,4,1,Եվրովերանորոգված,Առկա չէ,$,Մալաթիա-Սեբաստիա
120000.0,Քարե,Ոչ,5,2,2.8,80,3,1,Եվրովերանորոգված,Բաց պատշգամբ,$,Մալաթիա-Սեբաստիա
250000.0,Մոնոլիտ,Ոչ,9,2,2.8,100,4,2,Եվրովերանորոգված,Փակ պատշգամբ,$,Կենտրոն
200000.0,Քարե,Ոչ,5,5,3.0,87,3,1,Եվրովերանորոգված,Մի քանի պատշգամբ,$,Կենտրոն
245000.0,Մոնոլիտ,Այո,6,5,3.0,60,2,1,Եվրովերանորոգված,Բաց պատշգամբ,$,Կենտրոն
375000.0,Քարե,Ոչ,5,4,3.5,100,3,1,Եվրովերանորոգված,Բաց պատշգամբ,$,Կենտրոն
120000.0,Քարե,Ոչ,5,5,2.8,60,3,1,Եվրովերանորոգված,Առկա չէ,$,Արաբկիր
179000.0,Մոնոլիտ,Այո,11,9,3.0,80,3,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
130000.0,Պանելային,Ոչ,9,2,2.8,98,4,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Ավան
125000.0,Քարե,Ոչ,4,3,3.0,63,2,1,Կապիտալ վերանորոգված,Առկա չէ,$,Շենգավիթ
194000.0,Քարե,Ոչ,4,3,3.0,112,3,2,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
90000.0,Մոնոլիտ,Ոչ,12,1,2.7,62,3,1,Մասնակի վերանորոգում,Փակ պատշգամբ,$,Նոր Նորք
28800000.0,Պանելային,Ոչ,14,1,2.75,59,3,1,Կապիտալ վերանորոգված,Առկա չէ,֏,Ավան
400000.0,Քարե,Ոչ,4,1,3.2,124,4,1,Հին վերանորոգում,Առկա չէ,$,Կենտրոն
135000.0,Պանելային,Ոչ,14,2,2.8,60,3,1,Կոսմետիկ վերանորոգում,Առկա չէ,$,Ավան
56000.0,Պանելային,Ոչ,4,4,2.75,33,1,1,Եվրովերանորոգված,Բաց պատշգամբ,$,Քանաքեռ-Զեյթուն
83000.0,Պանելային,Ոչ,9,3,2.75,65,2,2,Մասնակի վերանորոգում,Մի քանի պատշգամբ,$,Մալաթիա-Սեբաստիա
82000.0,Պանելային,Ոչ,12,7,2.75,64,2,1,Կոսմետիկ վերանորոգում,Փակ պատշգամբ,$,Նոր Նորք
155000.0,Պանելային,Ոչ,16,4,2.7,105,4,1,Կապիտալ վերանորոգված,Առկա չէ,$,Կենտրոն
199000.0,Քարե,Այո,5,5,3.0,160,4,2,Կապիտալ վերանորոգված,Մի քանի պատշգամբ,$,Քանաքեռ-Զեյթուն
175000.0,Պանելային,Ոչ,9,1,2.5,67,3,1,Եվրովերանորոգված,Փակ պատշգամբ,$,Դավթաշեն
115000.0,Պանելային,Ոչ,9,5,2.75,84,3,2,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Մալաթիա-Սեբաստիա
150000.0,Քարե,Ոչ,5,3,2.7,60,2,1,Կապիտալ վերանորոգված,Առկա չէ,$,Արաբկիր
102000.0,Քարե,Ոչ,5,1,2.8,70,3,2,Եվրովերանորոգված,Բաց պատշգամբ,$,Շենգավիթ
90000.0,Քարե,Ոչ,5,5,2.8,59,2,1,Եվրովերանորոգված,Բաց պատշգամբ,$,Նոր Նորք
145000.0,Պանելային,Ոչ,9,2,2.8,98,4,1,Կապիտալ վերանորոգված,Առկա չէ,$,Մալաթիա-Սեբաստիա
49000000.0,Մոնոլիտ,Այո,6,3,3.0,66,2,1,Չվերանորոգված,Բաց պատշգամբ,֏,Նոր Նորք
250000.0,Մոնոլիտ,Այո,14,2,3.0,117,4,2,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Քանաքեռ-Զեյթուն
110000.0,Պանելային,Ոչ,9,3,2.75,88,4,2,Կոսմետիկ վերանորոգում,Մի քանի պատշգամբ,$,Քանաքեռ-Զեյթուն
168000.0,Քարե,Ոչ,5,2,3.2,95,3,2,Հին վերանորոգում,Մի քանի պատշգամբ,$,Արաբկիր
151000.0,Քարե,Ոչ,6,6,3.2,71,2,1,Հին վերանորոգում,Փակ պատշգամբ,$,Արաբկիր
42000.0,Մոնոլիտ,Ոչ,9,3,2.75,27,1,1,Կապիտալ վերանորոգված,Առկա չէ,$,Նոր Նորք
155000.0,Քարե,Ոչ,5,2,3.0,89,3,1,Մասնակի վերանորոգում,Փակ պատշգամբ,$,Արաբկիր
155000.0,Պանելային,Ոչ,9,1,2.75,68,2,1,Մասնակի վերանորոգում,Փակ պատշգամբ,$,Կենտրոն
119000.0,Պանելային,Ոչ,9,7,2.8,64,2,1,Հին վերանորոգում,Փակ պատշգամբ,$,Կենտրոն
85000.0,Պանելային,Ոչ,9,3,2.75,75,3,2,Հին վերանորոգում,Փակ պատշգամբ,$,Մալաթիա-Սեբաստիա
315000.0,Մոնոլիտ,Այո,15,5,3.0,70,3,1,Կապիտալ վերանորոգված,Առկա չէ,$,Կենտրոն
130000.0,Քարե,Ոչ,5,2,2.6,80,3,1,Մասնակի վերանորոգում,Բաց պատշգամբ,$,Արաբկիր
120000.0,Պանելային,Ոչ,10,6,2.75,71,3,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
113000.0,Քարե,Ոչ,5,5,2.75,51,2,1,Կապիտալ վերանորոգված,Մի քանի պատշգամբ,$,Արաբկիր
165000.0,Մոնոլիտ,Այո,12,8,3.0,72,3,1,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Դավթաշեն
129000.0,Քարե,Ոչ,4,3,3.2,125,5,2,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Շենգավիթ
102000.0,Մոնոլիտ,Այո,16,9,2.8,79,3,1,Չվերանորոգված,Բաց պատշգամբ,$,Նոր Նորք
135000.0,Մոնոլիտ,Այո,18,3,3.5,71,2,1,Չվերանորոգված,Բաց պատշգամբ,$,Արաբկիր
77000.0,Մոնոլիտ,Այո,16,4,3.0,57,2,1,Մասնակի վերանորոգում,Բաց պատշգամբ,$,Դավթաշեն
113000.0,Պանելային,Ոչ,12,4,2.75,80,3,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Դավթաշեն
98000.0,Պանելային,Ոչ,16,9,2.75,80,3,2,Եվրովերանորոգված,Փակ պատշգամբ,$,Աջափնյակ
67400000.0,Մոնոլիտ,Այո,14,12,3.0,83,3,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,֏,Աջափնյակ
143000.0,Մոնոլիտ,Այո,18,8,3.0,89,3,1,Չվերանորոգված,Բաց պատշգամբ,$,Քանաքեռ-Զեյթուն
290000.0,Պանելային,Ոչ,12,12,2.8,122,3,1,Մասնակի վերանորոգում,Մի քանի պատշգամբ,$,Կենտրոն
125000.0,Պանելային,Ոչ,16,10,2.8,105,4,2,Եվրովերանորոգված,Բաց պատշգամբ,$,Մալաթիա-Սեբաստիա
52000.0,Քարե,Ոչ,5,1,2.8,30,1,1,Կոսմետիկ վերանորոգում,Առկա չէ,$,Աջափնյակ
85000.0,Քարե,Ոչ,5,2,3.0,47,1,1,Հին վերանորոգում,Առկա չէ,$,Շենգավիթ
160000.0,Մոնոլիտ,Այո,14,11,3.0,56,2,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
165000.0,Քարե,Ոչ,5,5,3.0,90,3,1,Եվրովերանորոգված,Փակ պատշգամբ,$,Աջափնյակ
95000.0,Քարե,Ոչ,5,5,2.75,76,3,1,Հին վերանորոգում,Բաց պատշգամբ,$,Քանաքեռ-Զեյթուն
550000.0,Քարե,Ոչ,5,4,3.5,245,7,3,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
115000.0,Պանելային,Ոչ,16,11,2.7,80,3,1,Եվրովերանորոգված,Մի քանի պատշգամբ,$,Քանաքեռ-Զեյթուն
235000.0,Մոնոլիտ,Այո,15,10,3.0,98,3,2,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Քանաքեռ-Զեյթուն
85000.0,Քարե,Ոչ,4,2,2.8,47,2,1,Դիզայներական ոճով վերանորոգված,Փակ պատշգամբ,$,Շենգավիթ
185000.0,Մոնոլիտ,Այո,20,20,3.0,115,3,2,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
305000.0,Քարե,Ոչ,5,5,2.8,85,4,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
128000.0,Քարե,Ոչ,5,2,2.7,65,3,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Արաբկիր
122000.0,Քարե,Ոչ,5,2,2.75,60,2,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
330000.0,Մոնոլիտ,Այո,20,12,3.0,98,3,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Դավթաշեն
97000.0,Պանելային,Ոչ,9,8,2.75,93,3,2,Հին վերանորոգում,Փակ պատշգամբ,$,Աջափնյակ
350000.0,Մոնոլիտ,Այո,13,3,3.2,111,3,2,Եվրովերանորոգված,Առկա չէ,$,Կենտրոն
125000.0,Մոնոլիտ,Այո,13,2,3.0,55,2,1,Եվրովերանորոգված,Բաց պատշգամբ,$,Արաբկիր
250000.0,Քարե,Ոչ,5,4,3.0,88,3,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Արաբկիր
124000.0,Մոնոլիտ,Այո,11,10,3.0,63,2,1,Չվերանորոգված,Բաց պատշգամբ,$,Արաբկիր
72000.0,Պանելային,Ոչ,5,5,2.75,43,2,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Նոր Նորք
55000.0,Քարե,Ոչ,5,1,2.7,29,1,1,Կոսմետիկ վերանորոգում,Առկա չէ,$,Շենգավիթ
100000.0,Մոնոլիտ,Այո,18,12,2.8,74,2,1,Չվերանորոգված,Բաց պատշգամբ,$,Աջափնյակ
122000.0,Մոնոլիտ,Այո,7,3,3.2,52,2,1,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
245000.0,Մոնոլիտ,Այո,7,4,3.0,62,2,2,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
81000.0,Պանելային,Ոչ,16,13,2.75,71,3,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Նոր Նորք
270000.0,Մոնոլիտ,Այո,5,2,2.8,137,4,3,Չվերանորոգված,Բաց պատշգամբ,$,Նորք-Մարաշ
127000.0,Քարե,Ոչ,5,5,3.0,62,2,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
133000.0,Պանելային,Ոչ,9,5,2.75,90,4,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Մալաթիա-Սեբաստիա
115000.0,Պանելային,Ոչ,16,6,2.75,104,3,1,Հին վերանորոգում,Փակ պատշգամբ,$,Շենգավիթ
105000.0,Քարե,Ոչ,5,4,2.8,56,2,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Նոր Նորք
80000.0,Պանելային,Ոչ,9,8,2.75,50,2,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Մալաթիա-Սեբաստիա
100000.0,Քարե,Ոչ,5,4,2.7,56,2,1,Կապիտալ վերանորոգված,Մի քանի պատշգամբ,$,Նոր Նորք
117000.0,Պանելային,Ոչ,16,2,3.0,95,4,1,Դիզայներական ոճով վերանորոգված,Փակ պատշգամբ,$,Աջափնյակ
235000.0,Մոնոլիտ,Այո,12,12,3.2,100,3,2,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
140000.0,Քարե,Ոչ,5,2,2.75,110,3,1,Հին վերանորոգում,Փակ պատշգամբ,$,Քանաքեռ-Զեյթուն
90000.0,Պանելային,Ոչ,11,10,2.8,108,2,1,Կոսմետիկ վերանորոգում,Բաց պատշգամբ,$,Մալաթիա-Սեբաստիա
128000.0,Քարե,Ոչ,5,1,2.75,95,4,1,Կոսմետիկ վերանորոգում,Առկա չէ,$,Էրեբունի
148000.0,Քարե,Ոչ,5,5,2.7,80,3,1,Հին վերանորոգում,Բաց պատշգամբ,$,Կենտրոն
317000.0,Մոնոլիտ,Այո,5,3,3.0,122,4,2,Չվերանորոգված,Բաց պատշգամբ,$,Կենտրոն
135000.0,Քարե,Ոչ,5,5,2.7,96,3,1,Կապիտալ վերանորոգված,Առկա չէ,$,Շենգավիթ
120000.0,Քարե,Ոչ,5,5,2.75,70,3,1,Կոսմետիկ վերանորոգում,Բաց պատշգամբ,$,Արաբկիր
290000.0,Պանելային,Ոչ,9,6,2.8,97,3,2,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Կենտրոն
129000.0,Քարե,Ոչ,5,5,2.75,71,3,2,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
78000.0,Աղյուսե,Այո,12,4,3.0,45,2,1,Չվերանորոգված,Առկա չէ,$,Աջափնյակ
190000.0,Մոնոլիտ,Այո,14,5,3.0,75,3,2,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
240000.0,Մոնոլիտ,Այո,19,16,3.0,57,2,1,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
94000.0,Պանելային,Ոչ,10,8,2.8,91,3,1,Հին վերանորոգում,Մի քանի պատշգամբ,$,Շենգավիթ
88000.0,Պանելային,Ոչ,9,8,2.75,81,3,2,Հին վերանորոգում,Փակ պատշգամբ,$,Մալաթիա-Սեբաստիա
112000.0,Պանելային,Ոչ,9,2,2.75,89,3,1,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Նոր Նորք
183000.0,Քարե,Ոչ,4,4,3.2,70,2,1,Եվրովերանորոգված,Մի քանի պատշգամբ,$,Արաբկիր
133000.0,Քարե,Ոչ,5,4,2.8,73,2,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
600000.0,Քարե,Ոչ,5,2,3.2,140,3,2,Չվերանորոգված,Բաց պատշգամբ,$,Կենտրոն
135000.0,Պանելային,Ոչ,9,5,2.8,90,4,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Շենգավիթ
75000.0,Պանելային,Ոչ,9,2,2.8,56,2,1,Կապիտալ վերանորոգված,Առկա չէ,$,Մալաթիա-Սեբաստիա
295000.0,Մոնոլիտ,Այո,7,3,3.2,85,2,2,Դիզայներական ոճով վերանորոգված,Մի քանի պատշգամբ,$,Արաբկիր
290000.0,Պանելային,Ոչ,9,6,2.75,97,3,2,Դիզայներական ոճով վերանորոգված,Փակ պատշգամբ,$,Կենտրոն
87000.0,Քարե,Ոչ,4,3,3.0,117,4,1,Մասնակի վերանորոգում,Բաց պատշգամբ,$,Շենգավիթ
320000.0,Մոնոլիտ,Այո,8,6,3.0,123,3,1,Դիզայներական ոճով վերանորոգված,Մի քանի պատշգամբ,$,Արաբկիր
140000.0,Մոնոլիտ,Այո,16,8,3.0,73,3,2,Չվերանորոգված,Բաց պատշգամբ,$,Աջափնյակ
82000.0,Քարե,Ոչ,6,6,3.0,48,1,1,Հին վերանորոգում,Փակ պատշգամբ,$,Արաբկիր
43000000.0,Մոնոլիտ,Այո,8,4,3.0,57,2,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,֏,Արաբկիր
120000.0,Մոնոլիտ,Այո,3,1,3.0,81,3,1,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Նորք-Մարաշ
138000.0,Պանելային,Ոչ,10,8,2.75,38,2,1,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
250000.0,Մոնոլիտ,Այո,10,4,3.0,81,3,1,Եվրովերանորոգված,Բաց պատշգամբ,$,Կենտրոն
250000.0,Մոնոլիտ,Այո,9,7,3.0,109,3,2,Մասնակի վերանորոգում,Մի քանի պատշգամբ,$,Արաբկիր
1300000.0,Մոնոլիտ,Այո,8,4,3.0,260,4,3,Կապիտալ վերանորոգված,Մի քանի պատշգամբ,$,Կենտրոն
100000.0,Պանելային,Ոչ,16,3,2.75,80,3,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Դավթաշեն
92000.0,Քարե,Ոչ,4,1,2.7,78,3,1,Դիզայներական ոճով վերանորոգված,Առկա չէ,$,Քանաքեռ-Զեյթուն
185000.0,Մոնոլիտ,Այո,15,9,3.0,107,3,2,Չվերանորոգված,Բաց պատշգամբ,$,Արաբկիր
73000000.0,Մոնոլիտ,Այո,11,11,3.0,130,3,2,Չվերանորոգված,Բաց պատշգամբ,֏,Կենտրոն
800000.0,Մոնոլիտ,Այո,23,20,3.5,130,3,2,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
64000.0,Քարե,Ոչ,5,2,2.75,46,1,1,Դիզայներական ոճով վերանորոգված,Փակ պատշգամբ,$,Աջափնյակ
97000.0,Պանելային,Ոչ,14,13,2.7,74,2,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Աջափնյակ
106000.0,Պանելային,Ոչ,13,2,2.75,80,3,1,Մասնակի վերանորոգում,Փակ պատշգամբ,$,Քանաքեռ-Զեյթուն
97000.0,Պանելային,Ոչ,12,5,2.7,64,2,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Նոր Նորք
99000.0,Պանելային,Ոչ,9,9,2.75,71,3,1,Մասնակի վերանորոգում,Բաց պատշգամբ,$,Էրեբունի
79000.0,Պանելային,Ոչ,5,1,2.75,61,2,1,Կոսմետիկ վերանորոգում,Փակ պատշգամբ,$,Մալաթիա-Սեբաստիա
240000.0,Մոնոլիտ,Այո,8,2,3.0,98,4,2,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
120000.0,Քարե,Ոչ,4,3,2.75,128,3,1,Կոսմետիկ վերանորոգում,Բաց պատշգամբ,$,Շենգավիթ
65000.0,Քարե,Ոչ,4,4,2.75,38,1,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Աջափնյակ
105000.0,Պանելային,Ոչ,9,2,2.8,80,3,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Շենգավիթ
112000.0,Պանելային,Ոչ,9,1,2.75,76,4,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Էրեբունի
185000.0,Մոնոլիտ,Այո,18,9,3.0,100,3,2,Չվերանորոգված,Բաց պատշգամբ,$,Արաբկիր
242000.0,Մոնոլիտ,Այո,7,3,3.0,126,4,2,Կապիտալ վերանորոգված,Առկա չէ,$,Արաբկիր
104000.0,Քարե,Ոչ,5,3,2.75,78,3,2,Հին վերանորոգում,Մի քանի պատշգամբ,$,Քանաքեռ-Զեյթուն
111000.0,Քարե,Ոչ,5,5,2.5,56,2,1,Կապիտալ վերանորոգված,Մի քանի պատշգամբ,$,Արաբկիր
95000.0,Պանելային,Ոչ,9,4,2.75,80,3,2,Մասնակի վերանորոգում,Մի քանի պատշգամբ,$,Մալաթիա-Սեբաստիա
155000.0,Պանելային,Ոչ,10,10,2.75,41,2,1,Դիզայներական ոճով վերանորոգված,Առկա չէ,$,Կենտրոն
135000.0,Քարե,Ոչ,5,5,2.75,78,3,1,Հին վերանորոգում,Մի քանի պատշգամբ,$,Դավթաշեն
87000.0,Քարե,Ոչ,5,1,2.75,60,3,1,Կապիտալ վերանորոգված,Առկա չէ,$,Շենգավիթ
98000.0,Պանելային,Ոչ,9,5,2.8,68,2,1,Կապիտալ վերանորոգված,Առկա չէ,$,Մալաթիա-Սեբաստիա
95000.0,Պանելային,Ոչ,16,11,2.75,96,3,1,Կոսմետիկ վերանորոգում,Փակ պատշգամբ,$,Քանաքեռ-Զեյթուն
175000.0,Քարե,Ոչ,5,5,2.8,157,5,2,Եվրովերանորոգված,Բաց պատշգամբ,$,Արաբկիր
157000.0,Մոնոլիտ,Այո,18,10,3.0,110,3,2,Չվերանորոգված,Մի քանի պատշգամբ,$,Դավթաշեն
160000.0,Պանելային,Ոչ,9,1,3.0,76,3,1,Կոսմետիկ վերանորոգում,Փակ պատշգամբ,$,Կենտրոն
110000.0,Պանելային,Ոչ,9,2,2.8,45,2,1,Չվերանորոգված,Փակ պատշգամբ,$,Կենտրոն
450000.0,Մոնոլիտ,Այո,17,17,3.0,115,2,2,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
82000.0,Քարե,Ոչ,5,4,2.75,57,2,1,Կոսմետիկ վերանորոգում,Բաց պատշգամբ,$,Նոր Նորք
